source_id,file_path,file_name,format,status,error_message,file_size_bytes,file_sha256,text_length,text_sha256,duplicate_file_group,source_has_multiple_files,raw_text_output,processed_at_utc
S155,core/S155_2024_odm_questionnaire_malta.xlsx,S155_2024_odm_questionnaire_malta.xlsx,xlsx,ok,,43925,caaac720500d305c4b3d027e484ff2279c3457af918f6dd691f3f24b4cc3bd9a,60833,0e2478d4a9c5685932e2ae89a6a66aae32052502e5070b51f3478ebe22491104,,False,raw_text/S155.txt,2026-05-17T13:52:46.727935+00:00
S156,core/S156_2024_odm_questionnaire_netherlands.xlsx,S156_2024_odm_questionnaire_netherlands.xlsx,xlsx,ok,,51237,9335143917d04167e76e77897e35ace3a4ee3ed4388338cd9bd7066825fe635e,83247,7d4903c04ec1d2744efe6354ea1eb765729770e42e02632ec40d0e649c03d8ec,,False,raw_text/S156.txt,2026-05-17T13:52:46.727935+00:00
S157,core/S157_2024_odm_questionnaire_norway.xlsx,S157_2024_odm_questionnaire_norway.xlsx,xlsx,ok,,64289,6b31b6d27da14b80ba69ccf166361a56a10ac8367b4575574d6cb74987149f59,121341,1fb6f772e713bdbb46dae5490c08db4eb828d428b2845ae3010efd2706d4a874,,False,raw_text/S157.txt,2026-05-17T13:52:46.727935+00:00
S158,core/S158_2024_odm_questionnaire_poland.xlsx,S158_2024_odm_questionnaire_poland.xlsx,xlsx,ok,,86901,1aa48d592e43c3c14470ee2860ef470a50dcb73ca8aea136659a5f091b86df34,238084,f2d8cc4339601eb78c0a2aedca3fde9a882bf18814103e07f2d84d416ed98da6,,False,raw_text/S158.txt,2026-05-17T13:52:46.727935+00:00
S159,core/S159_2024_odm_questionnaire_portugal.xlsx,S159_2024_odm_questionnaire_portugal.xlsx,xlsx,ok,,77679,0f5dfb382adb16ad448d52c96e2c3036dc803711cddeed9ae42b8c2a00108741,175854,8ec68bbae900fad223535ea7b7e3bfcda70e94e668a5cb262488ceed6cf653b5,,False,raw_text/S159.txt,2026-05-17T13:52:46.727935+00:00
S160,core/S160_2024_odm_questionnaire_romania.xlsx,S160_2024_odm_questionnaire_romania.xlsx,xlsx,ok,,57360,50b4ab4f295d4e3c6e02b0c2799feba399995d38ce1c808e28c0cb2c4e4b0472,91055,97aceed98e07c78a9566b5241226b46b5d5ba50e5e82ece9a3765e3edbea80a8,,False,raw_text/S160.txt,2026-05-17T13:52:46.727935+00:00
S161,core/S161_2024_odm_questionnaire_serbia.xlsx,S161_2024_odm_questionnaire_serbia.xlsx,xlsx,ok,,54793,67d3c19857e73ff6716542983da690af39c4108ac2c330b6402805c26fbf5eea,90806,c1565b5a086879505af34a91054fe749c5c85c15dc48c093091d2523cf764e5b,,False,raw_text/S161.txt,2026-05-17T13:52:46.727935+00:00
S162,core/S162_2024_odm_questionnaire_slovakia.xlsx,S162_2024_odm_questionnaire_slovakia.xlsx,xlsx,ok,,61637,3489177cbf1b853e1b12e293027718cfede3337288d494070c4c4b0f059da15c,117604,37ba870a0e79c0012f7c113e86704d6eaf00b73629453c6d66597fb81cfe6411,,False,raw_text/S162.txt,2026-05-17T13:52:46.727935+00:00
S163,core/S163_2024_odm_questionnaire_slovenia.xlsx,S163_2024_odm_questionnaire_slovenia.xlsx,xlsx,ok,,74088,91a3f429dbc684370133b82989da24cdcc1b32a51095577cb560a85ea1cca9f7,168815,08c119431132f506dcd0c0876a08cb03f1cf1f064de01d6bbd5eea0b7142c81f,,False,raw_text/S163.txt,2026-05-17T13:52:46.727935+00:00
S164,core/S164_2024_odm_questionnaire_spain.xlsx,S164_2024_odm_questionnaire_spain.xlsx,xlsx,ok,,106168,cffbb9b3bcde9ef6669959e1f84b5f10140d2881d3488ebb67c865997fd3fa3d,249046,3a44c9b7a14fdeb2fcf3c325eb8488d3c6a8c250b1d32992af37bc4f21389f15,,False,raw_text/S164.txt,2026-05-17T13:52:46.727935+00:00
S165,core/S165_2024_odm_questionnaire_sweden.xlsx,S165_2024_odm_questionnaire_sweden.xlsx,xlsx,ok,,67709,90f5483e39e4da0e7d8308b24a7bf04283d644de893adf81f28bfcc18af923f2,135491,f6d5fc007ca5213aa76f3ce66f95a143b5d4b814e170aa8e2827ed3f4a929234,,False,raw_text/S165.txt,2026-05-17T13:52:46.727935+00:00
S166,core/S166_2024_odm_questionnaire_switzerland.xlsx,S166_2024_odm_questionnaire_switzerland.xlsx,xlsx,ok,,57640,64304b20456528962e6cfdb26d03b88ccd121982e31dd9922e88c2ce9256b383,97667,9eb937b0d2360f64871fe79c22640e3f469f82676503478a82198b7073d22396,,False,raw_text/S166.txt,2026-05-17T13:52:46.727935+00:00
S167,core/S167_2024_odm_questionnaire_ukraine.xlsx,S167_2024_odm_questionnaire_ukraine.xlsx,xlsx,ok,,142005,90f6251b46f5549d77273e435c982c8d4d9ea2409b873129acf547a82798c5e7,266722,14e7bec30ca2b1654c5d2436be68df2df7eb16cd28977b29e2cd4689a7693f05,,False,raw_text/S167.txt,2026-05-17T13:52:46.727935+00:00
S168,core/S168_2024_odm_questionnaire_bosnia_and_herzegovina.xlsx,S168_2024_odm_questionnaire_bosnia_and_herzegovina.xlsx,xlsx,ok,,46560,8712751571804840e81f88b02874b955cdb4de5c84cab4f97a0a39333d128816,60988,5565101652f684e52bca71dfc20f549d430768923cf922d7a12ff78429895d9d,,False,raw_text/S168.txt,2026-05-17T13:52:46.727935+00:00
S169,core/S169_cellar_6a48b4a5-3855-11ef-b441-01aa75ed71a1.0001.02_DOC_1.pdf,S169_cellar_6a48b4a5-3855-11ef-b441-01aa75ed71a1.0001.02_DOC_1.pdf,pdf,ok,,615234,19ba94d32462e106339597c07360556b29861c930132650f5d7fda4515f0d0e2,70324,e95e16cb307df1f7149544974a5de7ccb1e0130895a66c45f14d0677e0649707,,False,raw_text/S169.txt,2026-05-17T13:52:46.727935+00:00
S170,core/S170_49b8d10e-en.pdf,S170_49b8d10e-en.pdf,pdf,ok,,1113628,02ff22b2a214b08e883dec2a447ba7b71200e5725ec6a1ba768434fd74f04611,29808,caa6e2ffafcdac34f0415c5afa89b2efb1016d0cff850b00933752e948342851,,False,raw_text/S170.txt,2026-05-17T13:52:46.727935+00:00
S171,core/S171_ST-9957-2024-INIT_en.pdf,S171_ST-9957-2024-INIT_en.pdf,pdf,ok,,330703,c5b009c89b4e8d8b15e5518039070046f4eddcb2ae91fee15f7834b9f52f071d,31521,40f173974bbab36f2dc3f3097ead88304d61345835e959d67887e0a082a69b9e,,False,raw_text/S171.txt,2026-05-17T13:52:46.727935+00:00
S172,core/S172_b89244c7-en.pdf,S172_b89244c7-en.pdf,pdf,ok,,401267,511ab79f7ec55e337d4af7f4675a9d80163194bcf7fbdcd0090a93dd64dc575b,21007,7dabab2ad7c276b8a157e4934377398c0432b1a62c0b678bd6b8fa4d2b7a9a75,,False,raw_text/S172.txt,2026-05-17T13:52:46.727935+00:00
S173,core/S173_SWD_2025_836_1_EN_autre_document_travail_service_part1_v6_QUrYKmjKRMWaKc6arEjzxHZL8is_121743.pdf,S173_SWD_2025_836_1_EN_autre_document_travail_service_part1_v6_QUrYKmjKRMWaKc6arEjzxHZL8is_121743.pdf,pdf,ok,,1953758,52220a46949683f3805292eaf8b90fc677c5cd342fbd17c8597a4a396c819fec,586934,9f612f056ab68a0fa629f9a85a7b93e518b45f6ff7167140707fccd56f01619f,,False,raw_text/S173.txt,2026-05-17T13:52:46.727935+00:00
S174,core/S174_dora-regulation-rts--2024-1532_en.pdf,S174_dora-regulation-rts--2024-1532_en.pdf,pdf,ok,,352203,914093e796b6ee371d5e35d487cdae0630094d1e834ea127819bfdc420bf3bbc,128717,e1564a886f9dd9fa65b1cb0234ffd8dc07af83f011f06bf7751d47edb37fa93c,,False,raw_text/S174.txt,2026-05-17T13:52:46.727935+00:00
S175,core/S175_795de142-en.pdf,S175_795de142-en.pdf,pdf,ok,,5581859,d208d9eed5b435750edc07cb8c6146220b97a7e65e63c78869ab44c24a429808,1017678,d4a894b6fa321308f397ce1389baa4559353eae74905ad83f782d75019e924bf,,False,raw_text/S175.txt,2026-05-17T13:52:46.727935+00:00
S176,core/S176_f9ef33c3-en.pdf,S176_f9ef33c3-en.pdf,pdf,ok,,4971260,c74ef2ebbef3888a5766d2ecb9f252db87519689a68665871da705a6546dbf5e,584536,a134d90432408bd1bb14bc1ebbc628612a269be5f9d0b000bc865330e0779e6f,,False,raw_text/S176.txt,2026-05-17T13:52:46.727935+00:00
S177,core/S177_2025_04_EDPS_Annual-Report_EN.pdf,S177_2025_04_EDPS_Annual-Report_EN.pdf,pdf,ok,,181964,decdf6db9386a8663d24cfbe222d5889ed380f001f1e8841c4ed8bd96f1d1fe4,4995,44cbde339d402a97648b3e3c70d624942dbbf0619f49515a7044e554eeaa0d9d,,False,raw_text/S177.txt,2026-05-17T13:52:46.727935+00:00
S178,core/S178_DIGIT_AAR_2024_final.pdf,S178_DIGIT_AAR_2024_final.pdf,pdf,ok,,1539950,d3e8978f17ca0b2f38a09fde855f358c527f2fc42b8771a0c901ff1f46d42a29,99639,eba2ab0e32e65cdfa39c69a28b1f30b14b7597114072270be10ff0b8507b129c,,False,raw_text/S178.txt,2026-05-17T13:52:46.727935+00:00
S179,core/S179_EPRS_BRI(2024)757632_EN.pdf,S179_EPRS_BRI(2024)757632_EN.pdf,pdf,ok,,519348,c26e9e19962dfa36c6dc290a92fe0dc80630f732302752ff3777380aecb2e176,39660,b2fe51de5fe2a5dedb3de4e598a5e5a6f2ec10589eb049f44d0d578ae086b560,,False,raw_text/S179.txt,2026-05-17T13:52:46.727935+00:00
S180,core/S180_P50097818676430c91a18d1653943364726.pdf,S180_P50097818676430c91a18d1653943364726.pdf,pdf,ok,,654673,7e56b49691f2769574bca5fa031b4f277626ba8c184d204c4c0717ea7358cceb,4162,fda30560c26f63f93717d3286c0f15d605bba165e97b00d3f0efeabeaf5b2bdd,,False,raw_text/S180.txt,2026-05-17T13:52:46.727935+00:00
S181,core/S181_P1792091b0057b06a1a1c61271b276117ff.pdf,S181_P1792091b0057b06a1a1c61271b276117ff.pdf,pdf,ok,,661470,be3ef5285d341edf3bf34e4708ff52063a3db0eeb78a5d940760e7f0de4c06b1,20078,85a6119a1de5c58cb89cc52791f6214f238acc98d621fb63b323b186c80844aa,,False,raw_text/S181.txt,2026-05-17T13:52:46.727935+00:00
S182,core/S182_BOSIB-8dfe6de4-4ba5-45fe-b74c-de342be3e6e5.pdf,S182_BOSIB-8dfe6de4-4ba5-45fe-b74c-de342be3e6e5.pdf,pdf,ok,,864931,119de0e97c524143b86286e4110eab8b1734f00fa4ee93974c125dacbd69967e,235622,7bc3dbd4fafffe7704a2aea35f6bfc3a4d412dd5afe8cd76e57ad125cf19fe3b,,False,raw_text/S182.txt,2026-05-17T13:52:46.727935+00:00
S183,core/S183_P17920913531aa05b1b1f21e84654c4aeb2.pdf,S183_P17920913531aa05b1b1f21e84654c4aeb2.pdf,pdf,ok,,646197,8e45b4bb57d899cd72dd944fe40f8d14cc05c590477048b05f229223746e5980,19433,1fe05c85fbf2844055d5ab8ea60f0f15c20982afa23d4382e28f2c1f2fc4e784,,False,raw_text/S183.txt,2026-05-17T13:52:46.727935+00:00
S184,core/S184_P5084881d821a70519d2d1eb524bc6df2c.pdf,S184_P5084881d821a70519d2d1eb524bc6df2c.pdf,pdf,ok,,513437,42359962893266921ee1582c1e642c77009703db93d1182f22a23562d2125ea1,17683,75042140cc7b30095774d8c3260ac782e1c4640082fd6017ecf3f7276fb8a4bf,,False,raw_text/S184.txt,2026-05-17T13:52:46.727935+00:00
S185,core/S185_IDU18b68bda91e9c7142f519d941abb371e6e7a6.pdf,S185_IDU18b68bda91e9c7142f519d941abb371e6e7a6.pdf,pdf,ok,,753283,a73f23201f0a33eb6763185404bed4a3781ab1515d163eef5f0aa0a19d5d15fd,4600,304a0a125aa097e6fa982a65486757baf651f0de86a3838cdacd32df71300fe0,,False,raw_text/S185.txt,2026-05-17T13:52:46.727935+00:00
S186,core/S186_BOSIB-2587e12b-1cde-46b4-bab8-b3d144ae4443.pdf,S186_BOSIB-2587e12b-1cde-46b4-bab8-b3d144ae4443.pdf,pdf,ok,,1047188,752a8a9c33b7a4b7f46737af01e5cca096b50f8275f1b6d34739d8221b218c9b,250903,a4a4b717a4e45e9a27f5248bd2f028de9c749fecb8a99670f1a6421e0ce05e0d,,False,raw_text/S186.txt,2026-05-17T13:52:46.727935+00:00
S187,core/S187_COM_2025_473_1_EN.pdf,S187_COM_2025_473_1_EN.pdf,pdf,ok,,879770,affc2cebfe54681133687a544ba66e3058d6f5bd142d9d1e2fda3f3b99103948,91740,8912cbe35e73f4e100b320cbd3e6bf96d4a836df4516ed12dce2f2e9ebe13043,,False,raw_text/S187.txt,2026-05-17T13:52:46.727935+00:00
S188,core/S188_REGIO_AAR_2024_final.pdf,S188_REGIO_AAR_2024_final.pdf,pdf,ok,,2787793,0b1cff9f54f35964e6fbb82d8a1d5b27594244bbc3714298fcb82a65296e8ab3,164087,7ca1b2cb8e4ff757fb5d228de5449c90de63fe45bf3908496426b246584bb105,,False,raw_text/S188.txt,2026-05-17T13:52:46.727935+00:00
S189,core/S189_918d8db3-en.pdf,S189_918d8db3-en.pdf,pdf,ok,,10097860,8bedf1bd79942aab6b87d74682963cb92117cc5ff9014e6e532e84fb0ee0a41b,358544,f33b4c1b5f227f45d992215ce852a8018ac263061fbb2552aaa15584a9d58d6d,file_sha256:8bedf1bd79942aab,False,raw_text/S189.txt,2026-05-17T13:52:46.727935+00:00
S190,core/S190_IDU17c6f0b9e1f0c214b1d1b30d176c4644af69e.pdf,S190_IDU17c6f0b9e1f0c214b1d1b30d176c4644af69e.pdf,pdf,ok,,2398295,20c4f18e0f712240340576ef2313cb6df1ab00115d45f8fcc4993cd468732754,148854,da6aa1f070136cb5f8106ab7a5872f2294b3873a330fbeb3e856d517ab797687,,False,raw_text/S190.txt,2026-05-17T13:52:46.727935+00:00
S191,core/S191_odm2024_full_report.pdf,S191_odm2024_full_report.pdf,pdf,ok,,6383726,eb8e590d6cee1372778a68a4901efe3fb6ec33276d482921825d459bdb1f095a,428645,ccbf773143324ba24a47f4aeaf3ed73fe058beae431f2f4641cf34e363d840d9,,False,raw_text/S191.txt,2026-05-17T13:52:46.727935+00:00
S192,core/S192_2024_odm_report.pdf,S192_2024_odm_report.pdf,pdf,ok,,6436323,8fe186338032aa66fbeb0bc67861ad1f69514d886ce6dcde5fb5ed0cb2d4c54e,428618,9543d554c15542a61b26c3002e93819ebd6491262c3a1cbccee22fc832f3da9d,,False,raw_text/S192.txt,2026-05-17T13:52:46.727935+00:00
S193,core/S193_2024_odm_policy.pdf,S193_2024_odm_policy.pdf,pdf,ok,,1743497,e8db79f61f8f761163154c711f9191a55148d59af0276709247cb4716523977b,96206,3a5fe6ecc68a27e90aa47ef23604aae272ed57af039d43a650ab05a8349725f0,,False,raw_text/S193.txt,2026-05-17T13:52:46.727935+00:00
S194,core/S194_annual report on internal audits carried out in 2024-KV0125020ENN.pdf,S194_annual report on internal audits carried out in 2024-KV0125020ENN.pdf,pdf,ok,,1004376,854156d41675829d571ba6f715bf3e8557eadd25a0ea6225b90fb6252c04b171,218793,338bb8e96a34541a6c2bbb9aadd50c16d7603d2f41b0e1c3d7d5731ed784b35a,,False,raw_text/S194.txt,2026-05-17T13:52:46.727935+00:00
S195,core/S195_edpb-annual-report-2024_en.pdf,S195_edpb-annual-report-2024_en.pdf,pdf,ok,,3777446,030da253d2be2bd60855233fc47c55deb023e40e0e1563a34470e4bbc418b782,192099,a561c887710432e4767bf9c66740630b5077439fe0bc969116b5d66752660f88,,False,raw_text/S195.txt,2026-05-17T13:52:46.727935+00:00
S196,core/S196_COM_2025_355_1_EN_ACT_part1_v3.pdf,S196_COM_2025_355_1_EN_ACT_part1_v3.pdf,pdf,ok,,167447,9116ecb922b893d99776759626e3806f46106166d56047b8aa62aee09b2d6fc3,26918,eb1af06654678a7d4769c326b3b04c6e68e5dc749e26383c355ebc73e82ef835,,False,raw_text/S196.txt,2026-05-17T13:52:46.727935+00:00
S197,core/S197_4f76e85a-en.pdf,S197_4f76e85a-en.pdf,pdf,ok,,300880,cef33382a3f730bf6d7c38e052a9722d952f1b417db6fd8e86607151587c2df1,9198,4256607b05698da0352f259526f4291d74f44fa1f6fcd4a84be037b6b4a90232,,False,raw_text/S197.txt,2026-05-17T13:52:46.727935+00:00
S198,core/S198_P17920913009ff07f1ac89197ddf60aebe9.pdf,S198_P17920913009ff07f1ac89197ddf60aebe9.pdf,pdf,ok,,527075,b4cd4f40e296bb85b9bf7e3311762b7f282c502e3a63f0bb49870fbceb86cd22,20496,18e8ead9c49d4c52b9a65b4883dcb6be3b9f2a1f476d806b175eeb7380188937,,False,raw_text/S198.txt,2026-05-17T13:52:46.727935+00:00
S199,core/S199_P17920914982d600a1850d186714631dcb2.pdf,S199_P17920914982d600a1850d186714631dcb2.pdf,pdf,ok,,669905,842c73e650a8908087eb4c13ae3b7fc1cd5813dabfdd1159306716dbd0521d2c,19970,a168ab18dc673879d8addb6efece2e15d86db4580aad71c25f9e02bbc07b47c3,,False,raw_text/S199.txt,2026-05-17T13:52:46.727935+00:00
S200,core/S200_P1792091cc4ce70d01bda7185ee313a94c7.pdf,S200_P1792091cc4ce70d01bda7185ee313a94c7.pdf,pdf,ok,,644756,e19f21a5b46ed73d58e65e1e41459688e09d24f3cf161a5a736bb7543576a68f,19858,a5e1a76e5ff2a747ccf3d9e6b98292ec7ae599d641ff3293b6acfb0688a4cc37,,False,raw_text/S200.txt,2026-05-17T13:52:46.727935+00:00
S201,core/S201_BOSIB13bdde89d07f1b3711dd8e86adb477.pdf,S201_BOSIB13bdde89d07f1b3711dd8e86adb477.pdf,pdf,ok,,11463196,5984ce14bd4d7e1a5a67ad143c595edbc770136ff800aca7fec899ed1c826320,214068,5e4d52bfb9034ba8e0a2a9c964abfa425fa2083c212f20eb88d077d07b314bf0,,False,raw_text/S201.txt,2026-05-17T13:52:46.727935+00:00
S202,core/S202_SECBOS11faeefa037180061e7fc55ee14ed.pdf,S202_SECBOS11faeefa037180061e7fc55ee14ed.pdf,pdf,ok,,16824241,b958852324827c813dd3ae2481d5461388585cd8166f169b0e0bbf04274ab69d,481218,8631f4d62ab3567b71d98897058a38465f79ffd933ad7c778daad3f9fca0e51b,,False,raw_text/S202.txt,2026-05-17T13:52:46.727935+00:00
S203,core/S203_IDU11cc89a6618598148d318cf41a696ab0c964e.pdf,S203_IDU11cc89a6618598148d318cf41a696ab0c964e.pdf,pdf,ok,,14218727,8a0c23305217d6c167a6d6eba71a7ff02ef915cb6cf3603512f0fb71d933c205,266119,ae37734e7c40fdf075ac6800b4b04a44ac8d9e0092efd02c9116b255bb535da1,,False,raw_text/S203.txt,2026-05-17T13:52:46.727935+00:00
S204,core/S204_P506950-cf58d140-f416-4bb5-be00-6ac692b8c5c2.pdf,S204_P506950-cf58d140-f416-4bb5-be00-6ac692b8c5c2.pdf,pdf,ok,,4297696,ce43d3847def9ec6fd067b03123bbcf3d5750225f6a8ec28f7f3ec7e5d899add,45079,2f8388bf47ca84f6c5a52575af5663dc574f51cf90c16d68131d0b26e676982e,,False,raw_text/S204.txt,2026-05-17T13:52:46.727935+00:00
S206,core/S206_P50228315fd8d1050186341ea02e1c107bc.pdf,S206_P50228315fd8d1050186341ea02e1c107bc.pdf,pdf,ok,,7250180,6c3305e60b3e3f3db632e616ff9df5a46590ef4a8ce6cce381ff53a637c278c6,213160,6a41c21071ef6a20701331447fd7527aeff23a7eb45d5a02e365492519261796,,False,raw_text/S206.txt,2026-05-17T13:52:46.727935+00:00
S207,core/S207_IDU1d6aad48f1890e142451b9d4113ed5f8de6b6.pdf,S207_IDU1d6aad48f1890e142451b9d4113ed5f8de6b6.pdf,pdf,ok,,1005263,2979b08c6f33eaf91205018fbb3fffc20932cca6f85aad684521d1875e4bfa7b,96945,2d14988745e1128f2e1d4f0ad704223d8a4991685c938d625b55eb1248af8199,,False,raw_text/S207.txt,2026-05-17T13:52:46.727935+00:00
S208,core/S208_P180948107a5d805a1b73c13eba0689f300.pdf,S208_P180948107a5d805a1b73c13eba0689f300.pdf,pdf,ok,,14735271,547f0d15aee63cd383021deb9449bd20b9219480e1b203b815a118244f2e8efc,293769,55c7e4789628773c8354ccd5c790280dc44eb8725f0ef479d0712108c8697826,,False,raw_text/S208.txt,2026-05-17T13:52:46.727935+00:00
S209,core/S209_P179205128809e0dc19de214d179a0c63e7.pdf,S209_P179205128809e0dc19de214d179a0c63e7.pdf,pdf,ok,,701574,2aaad6863ff624154aee08eba704cc3b940ec2eb139475d3fbd65c9f938974af,18654,c14c683f20f163fd7b9a56fd0ec028a4900b1dfe7f459f1c77a66270adfd6d19,,False,raw_text/S209.txt,2026-05-17T13:52:46.727935+00:00
S210,core/S210_P1724171bc956a07d1bfd6105b3a20f7fa8.pdf,S210_P1724171bc956a07d1bfd6105b3a20f7fa8.pdf,pdf,ok,,26186134,6d630806e6f4eb8ee2240625b746db9ba82ddbacfbf559f131a14ed9bcf2a777,586746,e9568d0ea9d0390ce28852a8b5a627391c820bf32ed6f87d4f3ec72a2394f794,,False,raw_text/S210.txt,2026-05-17T13:52:46.727935+00:00
S211,core/S211_P17353019804ce0c21a7061a1fd10cdc973.pdf,S211_P17353019804ce0c21a7061a1fd10cdc973.pdf,pdf,ok,,2944023,fe761eb43e548af3191fdc9094ecae72ba53f38621a897dc591ac1f6c471e21b,219070,d455c380553ac297ff5b5e2dcd5c33b5a779942b81d3b61d5d8523425109400d,,False,raw_text/S211.txt,2026-05-17T13:52:46.727935+00:00
S212,core/S212_IDU-cae5f9c5-19fa-41f0-a141-53bd46c8ab84.pdf,S212_IDU-cae5f9c5-19fa-41f0-a141-53bd46c8ab84.pdf,pdf,ok,,1003189,393b5954b6a5db6d0689aed979a68fea7229c997b6c853c050c2ff4f222d9b7e,130340,f1edaaf9bc913425995ead3f55fa08cc977b31e47fa604f4090c56156717e128,,False,raw_text/S212.txt,2026-05-17T13:52:46.727935+00:00
S213,core/S213_IDU152823b13109c514ebd19c241a289470b6902.pdf,S213_IDU152823b13109c514ebd19c241a289470b6902.pdf,pdf,ok,,7644922,e3f2dbe5e9d570daec90c1aaed910b173690695ae52f5178f0bbe028bd2e371d,93545,8cc26399ceea4a358369dc54375eded1aa3b442842c3f7a980864d4764e3bb29,,False,raw_text/S213.txt,2026-05-17T13:52:46.727935+00:00
S214,core/S214_IDU-541b3b7d-7a2b-42c3-acff-ed2e9f55e063.pdf,S214_IDU-541b3b7d-7a2b-42c3-acff-ed2e9f55e063.pdf,pdf,ok,,1220475,e8d71a3320ac49ae3e1f1d952e89b707412807eafabdc4aace9734c5370234df,56438,ca95e3ff4eb8246c0947864018d94b4a8fab32661d6c524e860a046f2e8a4c33,,False,raw_text/S214.txt,2026-05-17T13:52:46.727935+00:00
S215,core/S215_IDU-6ad72da9-1317-4f05-98a9-1ee64358184c.pdf,S215_IDU-6ad72da9-1317-4f05-98a9-1ee64358184c.pdf,pdf,ok,,2152206,6d2c51923ace2eb8ac677250d7fb1ea0d00e49cc200d0b9b2f362f22afdd58c7,137580,bd8fa39978b968a2a7c590b5599cf63e5b6b6b66ee8cf942b0e2f18f12187f18,,False,raw_text/S215.txt,2026-05-17T13:52:46.727935+00:00
S216,core/S216_P1748151e06d8d0681b1cb1f0b0e1b73966.pdf,S216_P1748151e06d8d0681b1cb1f0b0e1b73966.pdf,pdf,ok,,12325586,e314dbb0e99c04d7c5de2c5083f2407655e22c2df9dbc53f826a6119871cec97,197457,956f72fc525aab8a98030a6dc451d3f869207555a2b17beb0c72f7510143e5f4,,False,raw_text/S216.txt,2026-05-17T13:52:46.727935+00:00
S217,core/S217_P15051502427620e4084f504a220c1b6e35.pdf,S217_P15051502427620e4084f504a220c1b6e35.pdf,pdf,ok,,18259959,0f61b8e110b2a8338bc531e18c489acbcd8ab4d2fda21785f9625aebdaf7a18b,484332,1c411c896357a73c93fd4beaf89fc4c323a55a2e3d247d37fb4e76a2c7bdf5de,,False,raw_text/S217.txt,2026-05-17T13:52:46.727935+00:00
S218,core/S218_P1794051f28660099188aa1e6b97a6e6a75.pdf,S218_P1794051f28660099188aa1e6b97a6e6a75.pdf,pdf,ok,,3748133,d6d11c3216ed27f7fce6fa27520546fc456d9aa82f51b309739ad22bb3e6c019,334042,aa3e3c77f62e5d57654ce1b52c568877f787213a3c26eb9bf310675de38413ab,,False,raw_text/S218.txt,2026-05-17T13:52:46.727935+00:00
S219,core/S219_IDU1c5664f6e1c35c146ca1855f13d13e3b79c24.pdf,S219_IDU1c5664f6e1c35c146ca1855f13d13e3b79c24.pdf,pdf,ok,,3563818,5ffc22e1f7555f8022bc25e6cd44f371c0096f9840cf6c4c6dd8b22a2c6dadc2,125746,0f5344b823ed8bb54ffbea54e989ee2f39c8ee15ea890a392ddc256f6382e381,,False,raw_text/S219.txt,2026-05-17T13:52:46.727935+00:00
S220,core/S220_IDU110c1abb314e71143a91b1241ea3b7ed68ff6.pdf,S220_IDU110c1abb314e71143a91b1241ea3b7ed68ff6.pdf,pdf,ok,,2931026,c99ec9e679cef1d053be48948f7a37000ad17ea2fa242f92f3898a9ed9a42282,155405,a92d09adddcdd508393950153ead79a03a7f7b48a7bb7a20befe7c760874f306,,False,raw_text/S220.txt,2026-05-17T13:52:46.727935+00:00
S221,core/S221_b3704e14-en.pdf,S221_b3704e14-en.pdf,pdf,ok,,11566508,6a8129801cbb7b4bc12c28febc4a8e9b1fcb95c21d29969540718c9db471325f,724890,f0483471abfba8866a36ac407879ce7c5712fe467ad6111e6385f879015a435c,file_sha256:6a8129801cbb7b4b,False,raw_text/S221.txt,2026-05-17T13:52:46.727935+00:00
S222,core/S222_0efd0bcd-en.pdf,S222_0efd0bcd-en.pdf,pdf,ok,,6751576,ec538cb8cfd096a8b956e11e711b3c8e0655214cc6c5e78e48ee5399588a5ea4,743698,5402880e7d66ad82d25a92ec0d6e6dc002c5fd1cb3ab7c04462e626b504546c9,,False,raw_text/S222.txt,2026-05-17T13:52:46.727935+00:00
S223,core/S223_d8814e8b-en.pdf,S223_d8814e8b-en.pdf,pdf,ok,,8152618,b516b2b23b1774e2735873b0a9f6efd7a875e581839669249cc6335ee88a1706,689999,5105f210c4e4c3c02359a721f774436268bfb36f9c7228b418a176d4556401d8,,False,raw_text/S223.txt,2026-05-17T13:52:46.727935+00:00
S224,core/S224_69a0c310-en.pdf,S224_69a0c310-en.pdf,pdf,ok,,6678678,ade88b27ef78fa0563b55d5c77b1fbd28f4446f91826fc386474f99a6ff0a661,558682,38e13da097f895831898993d5cab8a8e1ee9ca030b268ccb87a98bce177059f6,,False,raw_text/S224.txt,2026-05-17T13:52:46.727935+00:00
S225,core/S225_c3bad31e-en.pdf,S225_c3bad31e-en.pdf,pdf,ok,,801446,8a41248b575618d04de7aabce2ccf04399d8e3362888e653fc7f27e5cedef75b,23795,84e2967fa427a05e4c34275569e659141c63c2c1b3a8010cf60eb4bb5b9f8add,,False,raw_text/S225.txt,2026-05-17T13:52:46.727935+00:00
S226,core/S226_15eb6bfa-en.pdf,S226_15eb6bfa-en.pdf,pdf,ok,,268529,6c3a4aad2d53fe3f295482d761fca97661fa0ff229b4a5174a4e8240cd25ece0,8737,fd14c3466428feeaedd158176618b558d17c74d9988dc63ea246577a4a9a91eb,,False,raw_text/S226.txt,2026-05-17T13:52:46.727935+00:00
S227,core/S227_4ffc3e17-en.pdf,S227_4ffc3e17-en.pdf,pdf,ok,,452924,765d802b5dd2696459229a449912d19aa09bedc3e56c5fa875553b38be157623,22990,3d7f68fecad2eb2322472181bbbcd6f1ab66f83b7f2762a12bdfe8a984b20383,,False,raw_text/S227.txt,2026-05-17T13:52:46.727935+00:00
